user id,product id,Interaction type,Time stamp,user id ,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Year Month,YearMonth,Segment_x,Segment_y,Segment
1596.0,b0ddc84af55bbe6efe1c86ac9d64a7dd,view,2023-12-01 10:00:00.000000,1596.0,1596,34.0,Male,Backpack,Accessories,35,Wisconsin,S,Magenta,Spring,3.5,No,Standard,Yes,Yes,45.0,Debit Card,Fortnightly,2023-12,2023-12,Low,Low,Low
1609.0,739ab455a0837d128d763f133cd45bce,purchase,2023-10-10 08:00:00.000000,1609.0,1609,26.0,Male,Sandals,Footwear,58,Nebraska,XL,Cyan,Fall,4.6,No,Next Day Air,Yes,Yes,12.0,Bank Transfer,Bi-Weekly,2023-10,2023-10,Medium,Medium,Medium
1610.0,e89d33e895fa3ee791a1a0558bb8abed,view,2023-11-10 08:00:00.000000,1610.0,1610,33.0,Male,Shirt,Clothing,93,Nevada,S,Brown,Fall,4.1,No,Standard,Yes,Yes,3.0,Venmo,Monthly,2023-11,2023-11,High,High,High
1611.0,1ab96661ce13387aea46114b298dc2da,like,2023-12-10 08:00:00.000000,1611.0,1611,20.0,Male,Socks,Clothing,31,Tennessee,L,Purple,Spring,3.4,No,2-Day Shipping,Yes,Yes,1.0,PayPal,Annually,2023-12,2023-12,Low,Low,Low
1631.0,bf21b9335849a90a453e2f1c72ab3a2d,like,2023-01-11 08:00:00.000000,1631.0,1631,63.0,Male,Shoes,Footwear,48,New Jersey,M,Gold,Summer,2.9,No,Store Pickup,Yes,Yes,29.0,Venmo,Every 3 Months,2023-01,2023-01,Medium,Medium,Medium
1632.0,6773f98228e30d749c8f84775a82cca9,purchase,2023-02-11 08:00:00.000000,1632.0,1632,65.0,Male,Sweater,Clothing,36,Indiana,L,Violet,Summer,3.9,No,2-Day Shipping,Yes,Yes,7.0,Bank Transfer,Fortnightly,2023-02,2023-02,Low,Low,Low
1633.0,0381a6a08600eae055fd4e513aad7843,view,2023-03-11 08:00:00.000000,1633.0,1633,35.0,Male,Gloves,Accessories,28,Oregon,S,White,Summer,4.7,No,2-Day Shipping,Yes,Yes,50.0,Debit Card,Every 3 Months,2023-03,2023-03,Low,Low,Low
1634.0,123f3cf4342b6c596670160468e0dac1,like,2023-04-11 08:00:00.000000,1634.0,1634,54.0,Male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,No,2-Day Shipping,Yes,Yes,33.0,Debit Card,Bi-Weekly,2023-04,2023-04,High,High,High
1635.0,cca75108bcc9c4bec43f0a531ed21fb9,purchase,2023-05-11 08:00:00.000000,1635.0,1635,28.0,Male,Coat,Outerwear,23,South Carolina,S,Orange,Summer,3.6,No,Store Pickup,Yes,Yes,30.0,Cash,Every 3 Months,2023-05,2023-05,Low,Low,Low
1636.0,bf588a0f6959bbb17e86f1716073f6cb,purchase,2023-06-11 08:00:00.000000,1636.0,1636,68.0,Male,Sunglasses,Accessories,24,North Carolina,L,Violet,Summer,3.2,No,Standard,Yes,Yes,40.0,Cash,Annually,2023-06,2023-06,Low,Low,Low
1637.0,53a8ac00354926a0c80569b4de540dd6,view,2023-07-11 08:00:00.000000,1637.0,1637,58.0,Male,Boots,Footwear,22,North Dakota,L,Green,Fall,4.0,No,Free Shipping,Yes,Yes,49.0,Cash,Fortnightly,2023-07,2023-07,Low,Low,Low
1638.0,1c6ed1caecaa64b8420885e45d2c1e1e,like,2023-08-11 08:00:00.000000,1638.0,1638,35.0,Male,Dress,Clothing,21,Massachusetts,M,Peach,Spring,3.5,No,Next Day Air,Yes,Yes,32.0,Venmo,Fortnightly,2023-08,2023-08,Low,Low,Low
1639.0,0cad62f6fcd43223349265a01bec1267,view,2023-09-11 08:00:00.000000,1639.0,1639,68.0,Male,Jacket,Outerwear,51,Tennessee,M,Black,Spring,4.6,No,Free Shipping,Yes,Yes,18.0,Venmo,Weekly,2023-09,2023-09,Medium,Medium,Medium
1640.0,201433d1205d3d39b29d054d5cb95380,like,2023-10-11 08:00:00.000000,1640.0,1640,41.0,Male,Gloves,Accessories,65,Missouri,L,Blue,Summer,3.3,No,Free Shipping,Yes,Yes,50.0,PayPal,Annually,2023-10,2023-10,Medium,Medium,Medium
1641.0,e86258761aad5f59b873e00410a7bc1d,like,2023-11-11 08:00:00.000000,1641.0,1641,65.0,Male,Scarf,Accessories,51,Tennessee,S,Magenta,Spring,4.0,No,2-Day Shipping,Yes,Yes,13.0,PayPal,Weekly,2023-11,2023-11,Medium,Medium,Medium
1642.0,36f9f7a74fda506557a8662767359ac6,purchase,2023-12-11 08:00:00.000000,1642.0,1642,50.0,Male,Hoodie,Clothing,32,Colorado,L,Violet,Summer,3.4,No,Free Shipping,Yes,Yes,1.0,Bank Transfer,Every 3 Months,2023-12,2023-12,Low,Low,Low
1661.0,6e83df6a04b1c6aeeb7f8b50d7b64540,like,2023-01-12 08:00:00.000000,1661.0,1661,59.0,Male,T-shirt,Clothing,45,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,Yes,37.0,Venmo,Monthly,2023-01,2023-01,Medium,Medium,Medium
1662.0,e07a6a2f3f10b6347647c3535b62522b,purchase,2023-02-12 08:00:00.000000,1662.0,1662,64.0,Male,Gloves,Accessories,86,Iowa,S,Beige,Summer,2.7,No,2-Day Shipping,Yes,Yes,21.0,Debit Card,Quarterly,2023-02,2023-02,High,High,High
1663.0,8f8740717c9fe963c7e8ea2c7facb703,view,2023-03-12 08:00:00.000000,1663.0,1663,63.0,Male,Sunglasses,Accessories,24,New Mexico,M,Olive,Winter,4.6,No,Free Shipping,Yes,Yes,46.0,Debit Card,Fortnightly,2023-03,2023-03,Low,Low,Low
1664.0,be325b96528ccb919e52994437ae9ee4,like,2023-04-12 08:00:00.000000,1664.0,1664,43.0,Male,Shirt,Clothing,22,Maine,XL,Gold,Summer,3.5,No,Standard,Yes,Yes,1.0,Cash,Bi-Weekly,2023-04,2023-04,Low,Low,Low
1665.0,765a28b1278115292181031cee46421c,purchase,2023-05-12 08:00:00.000000,1665.0,1665,19.0,Male,Handbag,Accessories,53,Minnesota,M,Purple,Spring,5.0,No,Next Day Air,Yes,Yes,35.0,PayPal,Weekly,2023-05,2023-05,Medium,Medium,Medium
1666.0,996ee6c0b74fe3c55171c64a332431d1,purchase,2023-06-12 08:00:00.000000,1666.0,1666,40.0,Male,Jacket,Outerwear,41,New Mexico,L,Pink,Fall,3.4,No,Next Day Air,Yes,Yes,49.0,Venmo,Monthly,2023-06,2023-06,Low,Low,Low
1667.0,66ef8e556a75088f9daa10dd2ad6f952,view,2023-07-12 08:00:00.000000,1667.0,1667,51.0,Male,Skirt,Clothing,64,Arkansas,M,Blue,Summer,3.1,No,Store Pickup,Yes,Yes,47.0,PayPal,Annually,2023-07,2023-07,Medium,Medium,Medium
1668.0,10a6359604aa020ebf6161a9790d0acf,like,2023-08-12 08:00:00.000000,1668.0,1668,51.0,Male,Handbag,Accessories,40,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,Yes,Yes,24.0,Bank Transfer,Every 3 Months,2023-08,2023-08,Low,Low,Low
1669.0,9ad4555ee90b4f7dfba706c5a2ddfff7,view,2023-09-12 08:00:00.000000,1669.0,1669,66.0,Male,Blouse,Clothing,33,Utah,L,Charcoal,Summer,4.0,No,Standard,Yes,Yes,28.0,Debit Card,Fortnightly,2023-09,2023-09,Low,Low,Low
1670.0,0f6d1311760ca1320f6b4fdcf7c3fc45,like,2023-10-12 08:00:00.000000,1670.0,1670,42.0,Male,T-shirt,Clothing,59,Wisconsin,L,Maroon,Winter,2.7,No,Store Pickup,Yes,Yes,22.0,Bank Transfer,Quarterly,2023-10,2023-10,Medium,Medium,Medium
1671.0,aa29454b1bcf838c67ed85c7689cc4f9,like,2023-11-12 08:00:00.000000,1671.0,1671,22.0,Male,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,No,Free Shipping,Yes,Yes,20.0,Cash,Weekly,2023-11,2023-11,Medium,Medium,Medium
1672.0,6a23176847968421912a6ba6097b4c4a,purchase,2023-12-12 08:00:00.000000,1672.0,1672,31.0,Male,Hoodie,Clothing,22,Utah,M,Olive,Winter,4.0,No,Free Shipping,Yes,Yes,25.0,Bank Transfer,Weekly,2023-12,2023-12,Low,Low,Low
1689.0,a3e8b0c1c0c217ed736f2be67458d13d,,2023-01-01 00:00:00.000000,1689.0,1689,28.0,Male,Handbag,Accessories,26,Mississippi,S,Peach,Winter,3.0,No,Next Day Air,No,No,13.0,Venmo,Fortnightly,2023-01,2023-01,Low,Low,Low
1694.0,2741126c609042bca80bd1bca7636dd5,like,2023-01-01 10:00:00.000000,1694.0,1694,63.0,Male,Jacket,Outerwear,88,Tennessee,XL,Olive,Fall,4.9,No,Standard,No,No,45.0,Bank Transfer,Fortnightly,2023-01,2023-01,High,High,High
1695.0,2ff6308de3f9a482afe4bfcbe29dc983,purchase,2023-02-01 10:00:00.000000,1695.0,1695,20.0,Male,Shirt,Clothing,67,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,No,20.0,Debit Card,Fortnightly,2023-02,2023-02,Medium,Medium,Medium
1696.0,bf904d2bfd5ade9896880d02c0f60e7d,view,2023-03-01 10:00:00.000000,1696.0,1696,54.0,Male,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,No,1.0,PayPal,Fortnightly,2023-03,2023-03,High,High,High
1697.0,a4d81a268e35aee03e56fce425b0c369,like,2023-04-01 10:00:00.000000,1697.0,1697,31.0,Male,Sunglasses,Accessories,69,West Virginia,S,Turquoise,Spring,4.0,No,Free Shipping,No,No,7.0,Credit Card,Bi-Weekly,2023-04,2023-04,Medium,Medium,Medium
1698.0,93a8a1e2a90621b9508282b65f835150,purchase,2023-05-01 10:00:00.000000,1698.0,1698,36.0,Male,Shirt,Clothing,87,South Carolina,L,Lavender,Fall,3.5,No,Next Day Air,No,No,48.0,Credit Card,Every 3 Months,2023-05,2023-05,High,High,High
1699.0,2969f13a1ddd42bb98faf6dbbaf310fc,purchase,2023-06-01 10:00:00.000000,1699.0,1699,25.0,Male,Belt,Accessories,41,Iowa,XL,Turquoise,Winter,4.8,No,Standard,No,No,46.0,Bank Transfer,Quarterly,2023-06,2023-06,Low,Low,Low
1700.0,547caf0ccca5a897537d5cbf1653eadb,purchase,2023-07-01 10:00:00.000000,1700.0,1700,20.0,Male,Sweater,Clothing,67,North Dakota,L,Teal,Spring,4.0,No,Free Shipping,No,No,34.0,Debit Card,Annually,2023-07,2023-07,Medium,Medium,Medium
1701.0,7921cf9e1ebb1479b2cd26fcd67af437,view,2023-08-01 10:00:00.000000,1701.0,1701,62.0,Male,Hoodie,Clothing,70,West Virginia,L,Black,Fall,4.1,No,Express,No,No,36.0,Bank Transfer,Monthly,2023-08,2023-08,Medium,Medium,Medium
1702.0,63996948943d182ebbfb500de12f5abd,like,2023-09-01 10:00:00.000000,1702.0,1702,69.0,Male,Handbag,Accessories,41,Mississippi,XL,Blue,Winter,3.8,No,Next Day Air,No,No,44.0,Debit Card,Every 3 Months,2023-09,2023-09,Low,Low,Low
1703.0,6799e7f521fa060a983a4b153f2eb9f9,view,2023-10-01 10:00:00.000000,1703.0,1703,54.0,Male,Jeans,Clothing,83,Alabama,XL,Yellow,Summer,5.0,No,Express,No,No,48.0,Bank Transfer,Weekly,2023-10,2023-10,High,High,High
1704.0,286e9fe0e46be24f183dc652ab99c61a,like,2023-11-01 10:00:00.000000,1704.0,1704,39.0,Male,Backpack,Accessories,22,California,M,Black,Spring,4.0,No,Next Day Air,No,No,12.0,Bank Transfer,Annually,2023-11,2023-11,Low,Low,Low
1705.0,aff5193024631920663f2e1a6daec64d,like,2023-12-01 10:00:00.000000,1705.0,1705,56.0,Male,Sneakers,Footwear,20,Idaho,M,Lavender,Summer,3.9,No,Store Pickup,No,No,19.0,Cash,Every 3 Months,2023-12,2023-12,Low,Low,Low
1725.0,1b901ebddf2426682386f888c21b3fea,like,2023-01-02 10:00:00.000000,1725.0,1725,42.0,Male,Shoes,Footwear,72,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,No,21.0,PayPal,Weekly,2023-01,2023-01,Medium,Medium,Medium
1726.0,3bebc3b64d33b21f884595b70079fd50,like,2023-02-02 10:00:00.000000,1726.0,1726,45.0,Male,Sunglasses,Accessories,33,Massachusetts,M,Indigo,Spring,3.0,No,Next Day Air,No,No,32.0,Venmo,Quarterly,2023-02,2023-02,Low,Low,Low
1727.0,17fb95a0504283cca4902005d7ca858d,purchase,2023-03-02 10:00:00.000000,1727.0,1727,57.0,Male,Coat,Outerwear,28,Indiana,S,Olive,Summer,2.8,No,Express,No,No,45.0,Debit Card,Weekly,2023-03,2023-03,Low,Low,Low
1728.0,67ad164386c54767ceef03660ab71042,view,2023-04-02 10:00:00.000000,1728.0,1728,49.0,Male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4.0,No,Express,No,No,19.0,PayPal,Monthly,2023-04,2023-04,Medium,Medium,Medium
1729.0,e4a6c7c463b444ce2982de595d95e69f,like,2023-05-02 10:00:00.000000,1729.0,1729,23.0,Male,Jeans,Clothing,48,Wyoming,L,Black,Fall,4.3,No,Express,No,No,1.0,Debit Card,Every 3 Months,2023-05,2023-05,Medium,Medium,Medium
1730.0,1603668fd25c65096a7c87cffd07d974,purchase,2023-06-02 10:00:00.000000,1730.0,1730,47.0,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12.0,Venmo,Fortnightly,2023-06,2023-06,Low,Low,Low
1731.0,3ed4bd275b6e80623cbff5bfed744923,purchase,2023-07-02 10:00:00.000000,1731.0,1731,23.0,Male,Shirt,Clothing,22,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,26.0,Credit Card,Weekly,2023-07,2023-07,Low,Low,Low
1732.0,2613489830ad368e90a61f6ba6b5f790,view,2023-08-02 10:00:00.000000,1732.0,1732,21.0,Male,Backpack,Accessories,87,Idaho,M,Gray,Fall,3.1,No,Next Day Air,No,No,12.0,Cash,Monthly,2023-08,2023-08,High,High,High
1733.0,6ad4a56d16294c5aae2704787d9343b4,like,2023-09-02 10:00:00.000000,1733.0,1733,45.0,Male,Belt,Accessories,50,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,No,No,36.0,Cash,Every 3 Months,2023-09,2023-09,Medium,Medium,Medium
1734.0,db5cf1c4fe630764cbe0551a2ce2114a,view,2023-10-02 10:00:00.000000,1734.0,1734,67.0,Male,Blouse,Clothing,85,New York,L,Black,Summer,3.4,No,Express,No,No,22.0,Credit Card,Annually,2023-10,2023-10,High,High,High
1735.0,1be543b90ef277e89e2d8b2dbf8aed01,like,2023-11-02 10:00:00.000000,1735.0,1735,31.0,Male,Jeans,Clothing,98,Missouri,L,Brown,Spring,3.1,No,Next Day Air,No,No,16.0,PayPal,Quarterly,2023-11,2023-11,High,High,High
1736.0,191d2499aab47b8e73d5f58b927dde48,like,2023-12-02 10:00:00.000000,1736.0,1736,58.0,Male,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,No,Express,No,No,31.0,Venmo,Annually,2023-12,2023-12,Low,Low,Low
1753.0,aaad7e9202d0da7a08a3649127a8a834,like,2023-01-03 10:00:00.000000,1753.0,1753,34.0,Male,Boots,Footwear,29,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,No,No,14.0,Venmo,Quarterly,2023-01,2023-01,Low,Low,Low
1754.0,48d3a4eddb45e6ecbee4b78438846baa,purchase,2023-02-03 10:00:00.000000,1754.0,1754,25.0,Male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,No,23.0,Credit Card,Fortnightly,2023-02,2023-02,Low,Low,Low
1755.0,909a0b4dd56439cfb197c85a95995079,view,2023-03-03 10:00:00.000000,1755.0,1755,66.0,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,18.0,Credit Card,Fortnightly,2023-03,2023-03,High,High,High
1756.0,ade4d65e77f2c92815178040bee0740f,like,2023-04-03 10:00:00.000000,1756.0,1756,56.0,Male,Belt,Accessories,20,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,No,No,45.0,Cash,Monthly,2023-04,2023-04,Low,Low,Low
1757.0,860fd818448f5877f76b318fb2cc7b33,purchase,2023-05-03 10:00:00.000000,1757.0,1757,49.0,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,No,No,14.0,Bank Transfer,Weekly,2023-05,2023-05,Medium,Medium,Medium
1758.0,dc4aa41457bc7d1736fa17d9f8200208,purchase,2023-06-03 10:00:00.000000,1758.0,1758,19.0,Male,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,No,Standard,No,No,48.0,Debit Card,Annually,2023-06,2023-06,High,High,High
1759.0,817b7e0e707f885b41ee96e1e2edc8f2,view,2023-07-03 10:00:00.000000,1759.0,1759,27.0,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,17.0,Venmo,Bi-Weekly,2023-07,2023-07,Medium,Medium,Medium
1760.0,35b8c6d05e89f7f5832cce7d82b1637c,like,2023-08-03 10:00:00.000000,1760.0,1760,68.0,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4.0,No,Next Day Air,No,No,1.0,PayPal,Weekly,2023-08,2023-08,Medium,Medium,Medium
1761.0,192afc245a03640fedd0ae439f4a0187,view,2023-09-03 10:00:00.000000,1761.0,1761,20.0,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,No,39.0,PayPal,Weekly,2023-09,2023-09,Low,Low,Low
1762.0,a65b30d13c41a5d010242d057787bcb6,like,2023-10-03 10:00:00.000000,1762.0,1762,21.0,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,No,24.0,Cash,Weekly,2023-10,2023-10,High,High,High
1763.0,ce18350472569b2812cfade19216829b,like,2023-11-03 10:00:00.000000,1763.0,1763,36.0,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Express,No,No,41.0,Bank Transfer,Fortnightly,2023-11,2023-11,Low,Low,Low
1764.0,3bc9beff4cc19c013a2fa39352f7d57f,purchase,2023-12-03 10:00:00.000000,1764.0,1764,37.0,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,No,28.0,PayPal,Annually,2023-12,2023-12,High,High,High
1784.0,60974e2b09733809318676ee8dd90d10,purchase,2023-01-04 10:00:00.000000,1784.0,1784,42.0,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,No,30.0,Credit Card,Monthly,2023-01,2023-01,Medium,Medium,Medium
1785.0,840be7878c2e0d4c550ee182484555d2,view,2023-02-04 10:00:00.000000,1785.0,1785,32.0,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,No,Standard,No,No,4.0,Debit Card,Quarterly,2023-02,2023-02,Low,Low,Low
1786.0,9fe272e3ed9256d51be623dd62fffd15,like,2023-03-04 10:00:00.000000,1786.0,1786,47.0,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,No,Next Day Air,No,No,22.0,Venmo,Monthly,2023-03,2023-03,Low,Low,Low
1787.0,cae5f5fca71ddb4c02f43be5957747b4,purchase,2023-04-04 10:00:00.000000,1787.0,1787,45.0,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,No,2-Day Shipping,No,No,22.0,Venmo,Monthly,2023-04,2023-04,Low,Low,Low
1788.0,1f5c35a79325b8239e65aa22ffa96b61,purchase,2023-05-04 10:00:00.000000,1788.0,1788,20.0,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,No,10.0,Bank Transfer,Quarterly,2023-05,2023-05,Low,Low,Low
1789.0,450900472e6ed6dfbf52ce122d48f719,view,2023-06-04 10:00:00.000000,1789.0,1789,66.0,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,23.0,Cash,Bi-Weekly,2023-06,2023-06,Low,Low,Low
1790.0,913865d2311609625d6d3e0aab470ffd,like,2023-07-04 10:00:00.000000,1790.0,1790,52.0,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,No,2-Day Shipping,No,No,43.0,Debit Card,Quarterly,2023-07,2023-07,Low,Low,Low
1791.0,1a578718522682b1787ceba7c70a02be,view,2023-08-04 10:00:00.000000,1791.0,1791,50.0,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,31.0,PayPal,Bi-Weekly,2023-08,2023-08,Low,Low,Low
1792.0,7f2ff8b856798ccb32e28f35a25709b2,like,2023-09-04 10:00:00.000000,1792.0,1792,62.0,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4.0,No,Store Pickup,No,No,38.0,Cash,Annually,2023-09,2023-09,High,High,High
1793.0,881f95f1ed5c2d58f9da6b5ea6086e72,like,2023-10-04 10:00:00.000000,1793.0,1793,38.0,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3.0,No,Express,No,No,22.0,Debit Card,Every 3 Months,2023-10,2023-10,Medium,Medium,Medium
1794.0,2fb7543fd8be4a9745215d3ad0d5b816,purchase,2023-11-04 10:00:00.000000,1794.0,1794,65.0,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,No,Store Pickup,No,No,45.0,Cash,Every 3 Months,2023-11,2023-11,High,High,High
1795.0,3943d037e6b2be297d3b5b3a42718c20,view,2023-12-04 10:00:00.000000,1795.0,1795,60.0,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Express,No,No,21.0,Debit Card,Fortnightly,2023-12,2023-12,Low,Low,Low
1814.0,eeaaf71235feaae48f9bfa48766828da,like,2023-01-05 10:00:00.000000,1814.0,1814,40.0,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,No,24.0,PayPal,Weekly,2023-01,2023-01,Medium,Medium,Medium
1815.0,cb955ef130363711479b839f6b010290,like,2023-02-05 10:00:00.000000,1815.0,1815,32.0,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Free Shipping,No,No,24.0,Cash,Quarterly,2023-02,2023-02,High,High,High
1816.0,7d8f06ef04b4444276f9607ff191d230,purchase,2023-03-05 10:00:00.000000,1816.0,1816,51.0,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,48.0,Credit Card,Every 3 Months,2023-03,2023-03,Medium,Medium,Medium
1817.0,3784e579487e6dd8192eed507e2aef5f,view,2023-04-05 10:00:00.000000,1817.0,1817,26.0,Male,Hat,Accessories,79,Virginia,M,Purple,Summer,4.0,No,Express,No,No,4.0,Cash,Weekly,2023-04,2023-04,High,High,High
1818.0,7ec24e5ab37cc272cf5d8eaa4d6ab0de,like,2023-05-05 10:00:00.000000,1818.0,1818,32.0,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,20.0,Cash,Weekly,2023-05,2023-05,Low,Low,Low
1819.0,216b5ccf245274404407a319e5b63311,purchase,2023-06-05 10:00:00.000000,1819.0,1819,58.0,Male,Sunglasses,Accessories,39,North Carolina,M,White,Fall,3.8,No,Express,No,No,47.0,Debit Card,Every 3 Months,2023-06,2023-06,Low,Low,Low
1820.0,7e77af72a8bde02238d291bdd169fdbf,purchase,2023-07-05 10:00:00.000000,1820.0,1820,51.0,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,No,Next Day Air,No,No,50.0,Cash,Quarterly,2023-07,2023-07,High,High,High
1821.0,a14557237d9d72f602af0ce88fa376a9,view,2023-08-05 10:00:00.000000,1821.0,1821,19.0,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,No,Express,No,No,31.0,PayPal,Monthly,2023-08,2023-08,High,High,High
1822.0,122e4da9231998851c6a0fc276c40f92,like,2023-09-05 10:00:00.000000,1822.0,1822,57.0,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,No,Express,No,No,29.0,PayPal,Quarterly,2023-09,2023-09,Medium,Medium,Medium
1823.0,cd46eda787cc62aa78e51b006ccb5eb1,view,2023-10-05 10:00:00.000000,1823.0,1823,66.0,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,No,4.0,Cash,Annually,2023-10,2023-10,High,High,High
1824.0,3b02eba56ff216d6812875ac4c062c95,like,2023-11-05 10:00:00.000000,1824.0,1824,62.0,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,No,40.0,Bank Transfer,Bi-Weekly,2023-11,2023-11,Medium,Medium,Medium
1825.0,72924e8090be4ba1cba8e18a94c40edb,like,2023-12-05 10:00:00.000000,1825.0,1825,58.0,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,31.0,Cash,Monthly,2023-12,2023-12,Medium,Medium,Medium
1845.0,29a31690c62d2afa8263703d36e787fb,like,2023-01-06 10:00:00.000000,1845.0,1845,60.0,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,31.0,Credit Card,Annually,2023-01,2023-01,Low,Low,Low
1846.0,ab8dfc3b248830af69e54505d22f2772,purchase,2023-02-06 10:00:00.000000,1846.0,1846,51.0,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39.0,Bank Transfer,Quarterly,2023-02,2023-02,High,High,High
1847.0,52be53b216df12a64622e099947bae14,view,2023-03-06 10:00:00.000000,1847.0,1847,68.0,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,No,Standard,No,No,9.0,Venmo,Quarterly,2023-03,2023-03,Medium,Medium,Medium
1848.0,3b5cf7ad235e94e7a67aa995260fd832,like,2023-04-06 10:00:00.000000,1848.0,1848,46.0,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,No,Free Shipping,No,No,49.0,Credit Card,Weekly,2023-04,2023-04,High,High,High
1849.0,9f14997e028e255059ef5c68094ea325,purchase,2023-05-06 10:00:00.000000,1849.0,1849,19.0,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,34.0,Cash,Every 3 Months,2023-05,2023-05,Medium,Medium,Medium
1850.0,1f6f28d81c392bcb44d4b807b6888298,purchase,2023-06-06 10:00:00.000000,1850.0,1850,30.0,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,No,35.0,Bank Transfer,Monthly,2023-06,2023-06,Low,Low,Low
1851.0,345480da7e39e64fc6a33cc554ea7345,view,2023-07-06 10:00:00.000000,1851.0,1851,51.0,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,No,50.0,Debit Card,Weekly,2023-07,2023-07,High,High,High
1852.0,7696fa994509995feb8d1dd594fbed84,like,2023-08-06 10:00:00.000000,1852.0,1852,28.0,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,No,4.0,Bank Transfer,Fortnightly,2023-08,2023-08,High,High,High
1853.0,2144315a823e47df748abef74f8d68dc,view,2023-09-06 10:00:00.000000,1853.0,1853,41.0,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32.0,Cash,Weekly,2023-09,2023-09,High,High,High
